price,año_lanzamiento,developer,item_id
3.99,2015,DotEmu,398000
5.99,1994,DotEmu,397330
9.99,2015,Dreamsite Games,377900
19.99,2015,Dovetail Games,325971
7.99,2015,Kyy Games,310060
4.99,2015,The Men Who Wear Many Hats,408300
9.99,2015,Lukas Navratil,395160
19.99,2015,Double Damage Games,290300
2.99,2015,Ubisoft - San Francisco,390370
2.99,2015,Ubisoft - San Francisco,390371
7.99,2015,Ubisoft - San Francisco,390373
12.99,2015,"Games by Robert, LLC",408990
9.99,2015,Team Fractal Alligator,408710
14.99,2015,Pixel Pi Games,372780
4.99,2015,Joel Corelitz,411150
0.99,2015,Konami Digital Entertainment,406540
0.99,2015,Konami Digital Entertainment,406600
0.99,2015,Konami Digital Entertainment,406620
0.99,2015,Konami Digital Entertainment,406560
6.99,2015,Sigtrap Games,405460
3.99,2015,Lord Puggington Games,393240
5.99,2015,Stellar Jay Studios,386390
4.99,2015,"David Vogt,Christoph Winkler",288000
2.99,2015,Ubisoft - San Francisco,390372
2.99,2015,Stellar Jay Studios,407280
1.99,2015,"Michael Porter,Aaron Smith,Andrew Thomas",411860
3.99,2015,Seabass and Gazelle Studios,411850
0.0,2015,Devespresso Games,402630
0.99,2015,PiGravity,410210
9.99,2015,Legend Studio,364640
3.99,2015,Realore,411060
3.99,2015,Realore,410770
19.99,2015,BANDAI NAMCO Studio Inc.,382462
0.0,2015,N2Games,405930
0.0,2015,N2Games,409111
0.0,2015,N2Games,409110
4.99,2015,LuGus Studios,330450
0.0,2015,Wytchlight,410800
4.99,2013,Artefacts Studios,362930
19.99,2015,Jötunn Games,351300
9.99,2015,Once More With Gusto,374240
49.99,2015,Eagle Dynamics SA,316965
9.99,2015,REMIMORY,403780
9.99,2015,SIEIDI Ltd,371510
4.99,2015,TRIANGLE SERVICE,406490
0.0,2015,"LRDGames, Inc.",408430
11.99,2015,TRIANGLE SERVICE,379520
12.99,2015,"LRDGames, Inc.",396090
3.99,2015,Shane Berezowski,396590
4.99,2015,TRIANGLE SERVICE,406480
2.99,2015,Dominique Grieshofer,406150
19.99,2015,Dovetail Games,258658
9.99,2015,Grey Alien Games,388450
12.99,2015,Ground Shatter,403460
0.0,2015,Studio Evil,404580
7.99,2015,Realmforge Studios,382400
7.99,2015,Dark Roast Entertainment,392620
4.99,2015,Pixel Ferrets,403220
9.99,2015,Tomorrow Corporation,375820
0.99,2015,A.J Starkey Enterprises,409330
19.99,2015,Madruga Works,403190
2.99,2015,Ubisoft - San Francisco,390368
19.99,2015,TheShortAndTheTall,324390
7.99,2015,Ubisoft - San Francisco,390369
24.99,2015,"Jackbox Games, Inc.",397460
9.99,2015,WayForward,361360
0.0,2015,Codename Entertainment Inc.,402840
14.99,2015,Kajak Games,349840
24.99,2015,Telltale Games,376870
0.0,2015,Ion Storm,397550
2.99,2015,Brushfire Games,408050
2.99,2015,Brushfire Games,409470
8.99,2015,Switchblade Monkeys Entertainment,389750
3.99,2015,"Psyonix, Inc.",399730
14.99,2015,Switchblade Monkeys Entertainment,265750
4.99,2015,Serenity Forge,408580
9.99,2015,Re-Logic,409210
2.99,2015,Helsinki Noir,376110
9.99,2015,UNIT9,367820
0.0,2015,weltenbauer. Software Entwicklung GmbH,404280
4.99,2015,Fastline Simulation,326010
49.99,2015,Forbes  Consult Ltd,400822
4.99,2015,Fastline Simulation,326011
29.99,2015,Iron Tower Studio,230070
9.99,2015,Professor Why,372950
2.99,2015,Labyrinthine,407230
0.0,2015,Strange Fire,381680
0.0,2015,All Seeing Eye Games,409150
5.99,2015,"Byte-UP Co., ltd.",364260
14.99,2011,Super63,404030
0.0,2015,Cosmic Logic,408470
4.99,2015,Serenity Forge,337570
9.99,2015,Still Games,370220
9.99,2015,34BigThings srl,402390
4.99,2015,Still Games,403540
0.0,2015,"Sebastian Krzyszkowiak,Konrad Burandt,Paweł Radej",380140
7.99,2015,Schell Games,381260
14.99,2015,Individual Software,406040
1.99,2015,OMNIDREAM CREATIONS,400420
6.99,2015,IMakeGames,401280
3.99,2015,Sin datos,407460
0.0,2015,White Giant RPG Studios,401500
0.0,2015,"Sebastian Krzyszkowiak,Konrad Burandt,Paweł Radej",408940
14.99,2015,Individual Software,406840
1.99,2015,Nooskewl,409370
3.99,2015,Incandescent Imaging,408660
4.99,2015,Disparity Games,409430
29.99,2015,"Team NINJA,KOEI TECMO GAMES CO., LTD.",403350
6.99,2015,Roll7,398520
3.99,2015,Realore,404270
14.99,2015,South East Games,337320
12.99,2015,RedBedlam,261490
19.99,2015,4Friends Games,398620
19.99,2015,Ageod,397380
9.99,2015,Praxia Entertainment Inc,348490
2.99,2015,Ubisoft - San Francisco,390366
19.99,2015,Dovetail Games,325968
14.99,2018,Team Monkey,302810
19.99,2015,Ageod,397381
12.99,2015,Everything Unlimited Ltd.,406460
7.99,2015,4Realms,319430
0.0,2015,Great War Team,396440
0.0,2015,Soccer Manager Ltd,407120
1.99,2015,Sapphire Dragon Productions,408450
2.99,2015,Sapphire Dragon Productions,407680
14.99,2015,Individual Software,406060
14.99,2015,Individual Software,406050
2.99,2015,Cherry Pop Games,407820
1.99,2015,Cherry Pop Games,407821
0.99,2015,Cherry Pop Games,407822
2.99,2015,Cherry Pop Games,407823
4.99,2015,ALICE IN DISSONANCE,408360
9.99,2015,Archive Entertainment,374640
2.99,2015,Cherry Pop Games,404610
4.99,2015,virtualRailroads,326008
1.99,2015,"Studio Work3,Lampert &amp; Sons,Skyboy Games",399910
4.99,2015,virtualRailroads,326009
7.99,2015,Kunos Simulazioni,404430
6.99,2015,Nauris Amatnieks,407290
9.99,2015,GOGII Games,403510
0.99,2015,"Fred Wood,James Bennett",408590
39.99,2015,Kylotonn Racing Games,354160
3.99,2015,Grandpa Pixel,401550
29.99,2015,"Firaxis Games,Aspyr (Mac, Linux)",353830
14.99,2015,Individual Software,406030
9.99,2015,The Net Champs,406400
0.0,2015,DSK Green Ice Games,405350
4.99,2015,"Stephane Graziano,Franck Graziano,Mathieu Lamarche",352530
1.99,2015,"Stephane Graziano,Franck Graziano,Mathieu Lamarche",404650
1.99,2015,"MidBoss, LLC.",406521
19.99,2015,"MidBoss, LLC.",330820
29.99,2015,Halycon Media,405430
2.99,2015,Poisson Rouge Interactica ltd,399880
3.99,2015,"MidBoss, LLC.",406520
3.99,2015,Sin datos,379190
12.99,2015,Sin datos,378478
14.99,2015,Mandragora,382140
3.99,2015,Chris Larkin,402690
0.99,2015,Ben Aprigliano,389610
1.99,2015,Zbigniew Ochman,375030
2.99,2013,Mirball Games,397770
17.99,2015,Strangely Interactive Ltd,367270
5.99,2015,Adhoc Games,403230
4.99,2015,Giant Enemy Labs,364190
19.99,2015,Victory Works,325969
1.99,2015,SOCKO! Entertainment,395250
21.99,2015,Sin datos,378472
2.99,2015,Sin datos,378474
29.99,2015,Sin datos,378473
21.99,2015,Sin datos,378475
3.99,2015,Sin datos,378476
2.99,2015,Sin datos,378477
9.99,2015,"Flying Mollusk, LLC",401860
0.0,2015,Skinny Jean Death Studios,406500
29.99,2015,EXAMU Inc.,370460
49.99,2015,Big Ant Studios,312920
4.99,2015,Dumb and Fat Games,396920
0.0,2015,Fervent,377430
3.99,2015,Akakiy Petrushkin,403570
6.99,2015,Disparity Games,319470
4.99,2015,Them Games,343410
9.99,2015,Everything Unlimited Ltd.,303210
9.99,2015,Pidroh,392720
8.99,2015,Sector3 Studios,376360
3.99,2014,winterworks GmbH,379640
4.99,2015,DeanForge,403670
0.99,2015,Mommy's Best Games,406510
2.99,2015,"Почежерцев Влад,Кашковский Антон,Бурков Никита",402170
7.99,2015,Serellan LLC,300760
8.99,2015,RigIT,374690
9.99,2015,"NeFARiOUS Dimensions iNteractive,nDi",344890
14.99,2015,Animation Arts GmbH,395560
12.99,2015,Good Catch Games,404050
9.99,2015,Serenity Forge,370480
14.99,2015,Niels Bauer Games,384840
9.99,2015,Isaac Nichols,360680
2.99,2015,Brushfire Games,384590
0.0,2015,Choice of Games,406660
2.99,2015,Mason Lindroth,397740
4.99,2015,Choice of Games,406650
2.99,2015,"Gamieon, Inc.",349020
4.99,2013,CleanWaterSoft,399000
4.99,2015,Sapphire Dragon Productions,403070
1.99,2015,Sapphire Dragon Productions,403080
3.99,2015,"Jagex,Artplant",400842
9.99,2015,"Jagex,Artplant",400840
17.99,2015,Team17 Digital Ltd,388060
6.99,2015,4Bit Games,348280
7.99,2015,Ubisoft - San Francisco,390361
9.99,2015,"Berserk Games,Future Pastimes",405130
49.99,2015,"KOEI TECMO GAMES CO., LTD.",348470
59.99,2015,Visual Concepts,370240
7.99,2015,SnowBiteGames,404860
6.99,2015,Sin datos,378470
4.99,2015,Sin datos,378471
19.99,2015,Gaming Minds Studios,310470
4.99,2015,Chainsaw Syndicate,293600
4.99,2015,Killmonday Games HB,404840
1.99,2015,One Man Band Games,399920
4.99,2015,Pezomi,388360
9.99,2015,Koya Game,371220
6.99,2015,Anthony Case,399140
9.99,2015,Studio TeamShuriken,339910
6.99,2015,Secret Tunnel Entertainment,398160
9.99,2015,Stardock Entertainment,390740
4.99,2015,Targhen Games,397210
12.99,2015,ColePowered Games,400160
0.0,2015,Forbes Consult Ltd,385890
0.99,2015,Anarchy Enterprises,402850
9.99,2015,"Gravvit Ltd,Forbes  Consult Ltd",394420
49.99,2015,"Gravvit Ltd,Forbes  Consult Ltd",394423
9.99,2015,"Gravvit Ltd,Forbes  Consult Ltd",394410
4.99,2015,"Gravvit Ltd,Forbes  Consult Ltd",400820
2.99,2015,FarmerGnome,405260
12.99,2015,FarmerGnome,229810
9.99,2015,"Gravvit Ltd,Forbes  Consult Ltd",394421
8.99,2015,HYPYRYL,367430
0.0,2015,"AlPixel Games,Luis Diaz,Gustavo Santos,Albert Fernandez,Tice Thomason",395520
0.0,2015,Rising Sun Interactive,406100
7.99,2015,St. Michael's Girls School,397270
9.99,2015,RosePortal Games,392940
2.99,2015,RosePortal Games,404930
3.99,2015,"insayn,4Nation5",382120
4.99,2015,The Revills Games,399040
12.99,2015,GreyLight Entertainment,374060
9.99,2015,Ballistic Frogs,386560
2.99,2015,Sneaky Mammoth,389310
1.99,2018,Thorngames,406090
5.49,2015,Slightly Mad Studios,334781
3.99,2015,A.J Starkey Enterprises,403660
12.99,2015,Cylight Studios,381010
0.0,2015,Christopher Cinq-Mars Jarvis,401400
1.0,2015,8D Studio,384090
4.99,2015,"id Software,David Gow,Nightdive Studios,Hard Disk Publishing",356200
9.99,2015,"inkle Ltd,Cape Guy Ltd",381780
9.99,2015,Graviteam,399860
14.99,2015,Colossal Order Ltd.,369150
6.99,2012,Lazy Turtle Games,397970
24.99,2015,"Erik Svedäng,El Huervo / Niklas Åkerblad,Tobias Sjögren,Oscar ""Ratvader"" Rydelius,Johannes Gotlén",400110
9.99,2015,Cliffhanger Productions,339640
15.99,2015,Square Enix,382890
5.99,2015,Nerdook Productions,400660
4.99,2015,Hunter Hamster,349760
9.99,2015,Spilt Milk Studios Ltd,276730
4.99,2015,Gambrinous,402700
14.99,2015,Davioware and Quazi,396640
1.99,2015,Husky Swim Team,404460
0.99,2015,phime studio LLC,370170
7.99,2015,"KOEI TECMO GAMES CO., LTD.",378505
2.99,2015,Hammerfall Publishing,401270
9.99,2015,Self Made Miracle,307590
0.0,2015,Self Made Miracle,379630
1.99,2015,BSK Games,404670
19.99,2015,Cyanide Studios,236690
12.99,2015,Studios iLLOGIKA,377250
2.99,2015,Ubisoft - San Francisco,369824
6.99,2013,Alder Games,383950
7.99,2015,Ubisoft - San Francisco,369827
0.0,2015,Team Eleven Eleven,404480
0.0,2015,YGGDRASIL STUDIO,404910
19.99,2015,Aerosoft GmbH,379550
9.99,2015,Test Pilot,379230
4.99,2015,TML-Studios,381850
4.99,2015,Mommy's Best Games,373600
4.99,2015,AlPixel Games,395530
4.99,2015,IBOLOGY LLC,391440
3.99,2015,Mommy's Best Games,373610
3.99,2015,Mommy's Best Games,373620
9.99,2015,Cheritz,404450
2.99,2015,Mommy's Best Games,373630
0.99,2015,Punk Games Studio,402190
12.99,2015,Golden Ruby Games,334100
0.0,2015,CAT IN JAR GAMES,402890
4.99,2015,Ross Edgar,297080
4.99,2011,Alawar Entertainment,403090
4.99,2013,Alawar Entertainment,403100
0.99,2015,Digital Melody,398710
1.99,2015,Sam L Jones,387120
4.99,2015,Duct Tape Games,401560
4.99,2015,Aldorlea Games,394080
9.99,2015,Cowboy Color,401840
14.99,2015,Qute,378770
4.99,2015,Qute,396910
4.99,2015,Qute,278510
1.99,2015,Hipix Studio,397980
0.0,2015,Ross Edgar,394790
8.99,2015,Render System,388430
4.99,2015,"Nathan Archer,Luke Brown,Dan Kramer",383780
1.99,2015,Killer Teapot Games,400710
14.99,2015,NIGORO,396690
4.99,2015,Great War Team,383450
2.99,2015,Jack Dolabany,393600
19.99,2015,Skyshine Games,367600
0.0,2015,BlueLine Games,312280
9.99,2015,Twelve Games,345690
2.99,2015,ninjalex,399790
0.99,2012,Anvate Games,400790
8.99,2015,K Monkey,382090
4.99,2015,YGGDRASIL STUDIO,375160
2.99,2015,Aldorlea Games,363040
0.0,2015,Mandlebar,401300
0.0,2015,Winged Pixel Inc.,400320
4.99,2015,SimaGames,371530
6.99,2015,Tortuga Team,391490
0.0,2015,WarGirl Games,403210
4.99,2015,Lemon Moose,395890
9.99,2015,Ape Law,403320
24.99,2015,Icarus Development Team,339393
19.99,2015,Orbx,379235
4.99,2015,Paradox Arctic,393831
3.99,2015,Paradox Arctic,393830
0.0,2015,SuperVillain Studios,357480
24.99,2015,"SmiteWorks USA, LLC",403500
12.99,2015,Dlala Studios,297740
2.99,2015,Pixel Bones Studio,397670
4.99,2015,Elder Games,363940
4.99,2015,Elder Games,400770
4.99,2015,ProjectorGames,400400
11.99,2015,"KOEI TECMO GAMES CO., LTD.",378501
3.99,2015,DreamsSoftGames,401420
2.99,2015,Obscure Cloud,384120
24.99,2015,Star Gem Inc.,397123
24.99,2015,Star Gem Inc.,397124
29.99,2015,Star Gem Inc.,397125
18.99,2015,Star Gem Inc.,397126
8.99,2015,Denis Lapiner,399900
7.99,2015,Two Desperados,393150
2.99,2015,Fivang,357910
11.99,2015,MDNA Games,340370
0.0,2015,Klonk Games,401350
16.99,2015,TakeFlight Interactive,364328
39.99,2015,A2A Simulations,360080
5.99,2015,Milestone S.r.l.,392880
14.99,2015,Milestone S.r.l.,350560
5.99,2015,Milestone S.r.l.,392900
14.99,2015,Asteroid Base,252110
0.49,2015,Golden Gear Games,379530
3.99,2015,Kraftix Games,392840
5.99,2015,Kraftix Games,391250
3.99,2015,Milestone S.r.l.,392420
8.99,2015,Triangle Studios,384000
2.99,2015,Triangle Studios,401390
0.99,2015,Triangle Studios,401391
3.99,2015,Triangle Studios,401380
7.99,2015,Ubisoft - San Francisco,369819
2.99,2015,Ubisoft - San Francisco,369818
14.99,2015,ALICE IN DISSONANCE,344770
14.99,2015,Hammerfall Publishing,322910
0.0,2015,OMNIDREAM CREATIONS SRL,392960
3.99,2015,White Noise Wave,397230
4.99,2015,TURBOGUN,395020
4.99,2015,Kenny Sun,390610
3.99,2015,"Jack Fay,Jim Fay",393510
24.99,2015,Star Gem Inc.,397120
0.99,2015,marbenx,359050
29.99,2015,Eugen Systems,318020
19.99,2015,Dovetail Games,325952
7.99,2015,Ronimo Games,387980
10.99,2015,Frostcloud Studios,393660
4.99,2015,Ronimo Games,387981
12.99,2015,AMPLITUDE Studios,374500
0.0,2015,MDNA Games,399760
0.99,2015,WhackAKey Games,399230
0.99,2015,LightsoutGames,387840
9.99,2015,League of Geeks,398911
12.99,2015,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",365820
14.99,2015,"Moss Co., Ltd.",323460
1.99,2015,Plain Concepts Corp,363253
2.99,2010,Baller Industries,395910
2.99,2015,"ApathyWorks, LLC",305820
2.99,2015,"Buff Studio Co.,Ltd.",385440
2.99,2015,Rhema Group,397800
19.99,2015,Aerosoft GmbH,379547
12.99,2015,Speelbaars,360840
19.99,2015,Grey Dog Software,398640
2.99,2015,storm_sharks,385830
6.99,2015,"ZXDigital Ltd,Polyquest Games",397830
29.99,2015,HB Studios,365750
0.99,2015,Cleverweek,399460
1.99,2015,NLB project,392820
4.99,2015,Omega Point Games,389810
4.99,2014,Clewcat Games,388620
2.99,2015,Cleverweek,388050
4.99,2015,Entity Medialab,397690
6.99,2015,Choice of Games,397780
0.0,2015,Choice of Games,397790
11.99,2015,Rake in Grass,314410
4.99,2015,DQ Team,350710
6.99,2015,Warfare Studios,395400
1.99,2015,Phanom Games,396530
4.99,2015,Crank Goblin,398460
2.99,2015,"dimecoin,Bestow",398900
4.99,2015,Speelbaars,396780
8.99,2015,Physmo,333290
2.99,2015,Hörberg Productions,394550
4.99,2015,Rodaja,377550
6.99,2004,Enlight Software Limited,286750
6.99,2004,Enlight Software Limited,294590
9.99,1994,"Flashpoint Studios,Nightdive Studios",377070
6.99,2004,Enlight Software Limited,294730
14.99,2015,"Sledgehammer Games,Raven Software",318794
2.99,2015,Ronimo Games,387982
4.99,2015,"Lucas Molina,Morvan",395700
4.99,2015,Chocoarts,368050
3.99,2015,Skobbejak Games,378061
1.99,2015,Fun Infused Games,360580
19.99,2015,League of Geeks,290340
2.99,2015,Ubisoft - San Francisco,369812
2.99,2015,Ubisoft - San Francisco,369813
2.99,2015,Ubisoft - San Francisco,369814
1.99,2015,Myra D'Ann,398110
14.99,2015,"INTI CREATES CO., LTD.",388800
2.99,2015,"Jurlo,JetPackGone",385330
9.99,2015,"INTI CREATES CO., LTD.",396990
2.99,2015,Labyrinthine,397500
9.99,2015,"INTI CREATES CO., LTD.",392670
4.99,2015,Enitvare,340830
0.0,2015,Shorebound Studios,398430
6.99,2015,Warfare Studios,362140
0.0,2015,TechSmith Corporation,253050
9.99,2007,Studio Eres,298360
9.99,2015,Vladimir Kudelka,368450
9.99,2015,Markus Fick,376150
2.99,2015,Tisnart,398920
4.99,2015,TBDTS Games,397200
0.99,2015,Razvan,399430
5.99,2015,Ivanovich Games,385490
3.99,2015,Xiotex Studios Ltd,346300
19.99,2015,THE BROTHERHOOD,380150
1.99,2015,"Bradley Elam,Colton Bone",398960
3.99,2015,Garage Monkey Studio,365930
4.99,2015,Ginger Labs LLC,366040
0.99,0,Bloodshadow Games,397700
0.0,2015,Eforb,369400
29.99,2015,5 Lives Studios,268870
2.99,2015,SMG Studio,356890
0.0,2015,Underdog Games,356520
4.99,2015,Parabox Games,363240
2.99,2015,Puzzle Lab,386050
0.0,2015,Guru Games,397010
12.99,2015,Crimson Owl Studios,347660
1.99,2015,SimProse Studios,390880
2.99,2015,Confused Genius,381910
0.0,2015,"gord10,Aslan Game Studio",387970
9.99,2015,Scorpius Games,293460
19.99,2015,"GAME ARTS Co., Ltd.,SkyBox Labs",330390
0.0,2015,Skatanic Studios,397050
4.99,2015,NMS Software,396820
0.0,2015,Leadwerks Software,355500
6.99,2015,Messhof,337350
5.99,2015,Sonic Sloth,385060
4.99,2015,Zoo Corporation,393980
14.99,2015,Capcom,363440
0.99,2015,Gameware Studios,394770
4.99,2015,Dingaling,379310
4.99,2015,Might and Delight,367850
14.99,2015,Obsidian Entertainment,373340
19.99,2015,Shiro Games,359310
6.99,2015,Shiro Games,396460
8.99,2015,Funktronic Labs,325370
0.99,2015,TRI.G,387040
12.89,2015,"Pinokl Games,Kverta",356570
1.99,2015,Lightning Man Media,378100
9.99,2015,Neon Deity Games,332530
29.99,2015,Longbow Games,308173
2.99,2015,Ubisoft - San Francisco,369808
9.99,2015,Skilltree Studios,310490
4.99,2015,klobit LLC,364060
0.0,2015,Hexdragonal Games,391210
2.99,2015,Ubisoft - San Francisco,369809
0.0,2015,WARTEAM,391460
2.99,2015,Ubisoft - San Francisco,369810
7.99,2015,Ubisoft - San Francisco,369811
29.99,2015,"Idea Factory,Design Factory",359390
4.99,2015,"mamoniem,Owlnight",354810
18.99,2015,Seattletek,369080
9.99,2015,MK-ULTRA Games,361680
19.99,2015,Harebrained Schemes,346940
3.99,2015,Maggie McLean,369380
3.99,2015,The Light Sword Team,388440
0.99,2015,The Light Sword Team,390630
0.0,2015,The Light Sword Team,390640
2.99,2015,Iced Lizard Games,387160
2.99,2015,Fingertip Games UK,388010
9.99,2015,BrainDead Games,378280
3.99,2015,5 Lives Studios,395050
10.99,2015,Roland Studios,394390
0.0,2015,Rotten Mage,395970
4.99,2015,Adam Mowery,365120
19.99,2015,Alawar Entertainment,391000
2.99,2015,Protomni Multimedia,373120
16.99,2015,Vogelsap,290490
11.99,2015,Gentlymad,388420
0.99,2015,"Jsmael Stieger,Manuel Stieger,Andreas Stieger",391470
9.99,2015,Harebrained Schemes,395260
5.99,2015,Gentlymad,391080
14.99,2015,FarSight Studios,394560
9.99,2015,CAVYHOUSE,363980
19.99,2015,FarSight Studios,394561
0.0,2015,Gentlymad,396290
9.99,2015,Bigosaur,363670
14.99,2015,Evil Aliens,336220
19.99,2015,Metalhead Software Inc.,314070
9.99,2015,Reminisce,388720
0.99,2013,Flump Studios,354920
7.99,2015,Kinahmi Games,385680
0.0,2015,David Newton,396190
3.99,2015,Choice of Games,396230
0.99,2015,Choice of Games,396250
0.0,2015,Trazzy Entertainment,383370
0.0,2015,Trazzy Entertainment,386910
2.99,2015,Elev8 Games,381170
24.99,2015,Creative Rail,325953
19.99,2015,Dovetail Games,325963
4.99,2015,Dovetail Games,275800
7.99,2015,Funatics Software,384570
9.99,2015,Stone Monkey Studios,308560
0.0,2015,Stone Monkey Studios,387140
9.99,2015,Reload Games Studio,393950
9.99,2015,Red Katana,325790
4.99,2015,Red Katana,392660
9.99,2015,Webfoot,343990
1.99,2014,Erdem Sen,395060
7.99,2015,BurstRay Games,352010
2.99,2015,BurstRay Games,394050
0.0,2015,SoftStar,335820
2.99,2015,VoidDev,391170
0.0,2015,SoftStar,372910
4.99,2015,ZigZag Soft,391340
7.99,2015,Jaybot7,392920
9.99,2015,Yal,377200
24.99,2015,"Robert Bonner,Jack Hanley,Ben Rawles,Boris Blosse",384920
